observationTime,salinity,ph,dissolvedoxygen,dissolvedmethane,cdom,temperature
2023-08-08 16:00:56,34.7940000,7.6564002,1.9170001,0.1970000,0.6328000,23.9214993
2023-08-08 15:30:56,34.7930000,7.6501999,1.9590000,0.1910000,0.4520000,23.3187008
2023-08-08 15:00:56,34.7930000,7.6408000,2.0220001,0.1980000,0.5424000,23.3822002
2023-08-08 14:30:56,34.7920000,7.6582999,2.1120000,0.2020000,0.7232000,23.3687000
2023-08-08 14:00:56,34.8050000,7.6648002,2.0880001,0.1970000,0.5424000,23.4409008
2023-08-08 13:30:56,34.8010000,7.6620998,2.0750000,0.2020000,0.6328000,23.4270992
2023-08-08 13:00:56,34.8080000,7.6272001,2.1640000,0.2000000,0.9944000,23.6299992
2023-08-08 12:30:56,34.8030000,7.6272001,2.1300001,0.2010000,0.6328000,23.6898003
2023-08-08 12:00:56,34.7960000,7.6234999,2.1180000,0.2080000,0.9040000,23.5186005
2023-08-08 11:30:56,34.7970000,7.6261001,2.0120001,0.2110000,0.6328000,23.5170002
2023-08-08 11:00:56,34.7930000,7.6269002,2.0490000,0.2010000,0.6328000,23.5578995
2023-08-08 10:30:56,34.7880000,7.6177001,2.0660000,0.2060000,0.8136000,23.6270008
2023-08-08 10:00:56,34.7980000,7.6247001,2.1559999,0.2080000,0.6328000,23.7744007
2023-08-08 09:30:56,34.7840000,7.6244001,2.1220000,0.2160000,0.7232000,24.1096992
2023-08-08 09:00:56,34.7950000,7.6292000,1.6720001,0.2250000,0.9040000,23.6268005
2023-08-08 08:30:56,34.7950000,7.6538000,1.6289999,0.2280000,0.8136000,23.6334991
2023-08-08 08:00:56,34.7960000,7.6486001,1.6210001,0.2280000,1.4464000,23.5515003
2023-08-08 07:30:56,34.7970000,7.6687999,1.7960000,0.2360000,0.5424000,23.5501995
2023-08-08 07:00:56,34.8000000,7.6664000,1.6710000,0.2450000,0.1808000,23.4552002
2023-08-08 06:30:56,34.8020000,7.7013998,1.6440001,0.2400000,0.9944000,23.3946991
2023-08-08 06:00:56,34.8180000,7.7143998,1.6930000,0.2500000,1.1752000,23.4312992
2023-08-08 05:30:56,34.8060000,7.7347999,1.7400000,0.2680000,1.1752000,23.4193001
2023-08-08 05:00:56,34.7950000,7.7248001,1.7819999,0.2650000,1.1752000,23.4874992
2023-08-08 04:30:56,34.7910000,7.7374001,1.8120000,0.2720000,1.5368000,23.4447002
2023-08-08 04:00:56,34.7920000,7.7319999,1.8660001,0.2760000,0.7232000,23.4417000
2023-08-08 03:30:56,34.7890000,7.7400999,2.0330000,0.2710000,1.4464000,23.4733009
2023-08-08 03:00:56,34.7960000,7.7567000,1.9730000,0.2780000,0.7232000,23.5373001
2023-08-08 02:30:56,34.7940000,7.7598000,2.0420001,0.2680000,1.4464000,23.5823002
2023-08-08 02:00:56,34.7920000,7.7673001,1.9500000,0.2680000,0.8136000,23.7469997
2023-08-08 01:30:56,34.7860000,7.7702999,1.9780000,0.2700000,1.2656001,23.8351994
2023-08-08 01:00:56,34.7830000,7.7735000,1.9119999,0.2610000,0.6328000,23.7828007
2023-08-08 00:30:56,34.7880000,7.7947998,1.9630001,0.2630000,0.8136000,24.0333004
2023-08-08 00:00:56,34.7840000,7.8432002,2.0660000,0.2570000,0.9040000,23.8029995
2023-08-07 23:30:56,34.7840000,7.8550000,2.1580000,0.2550000,0.9040000,23.7056007
2023-08-07 23:00:56,34.7840000,7.8541999,2.2470000,0.2550000,0.9944000,23.4811001
2023-08-07 22:30:56,34.7790000,7.8632998,2.3039999,0.2600000,0.5424000,23.4962997
2023-08-07 22:00:56,34.7860000,7.8562002,2.4230001,0.2470000,0.7232000,23.5317993
2023-08-07 21:30:56,34.7860000,7.8532000,2.5039999,0.2430000,0.6328000,23.5261993
2023-08-07 21:00:56,34.7810000,7.8364000,2.6800001,0.2550000,1.0848000,23.5858994
2023-08-07 20:30:56,34.7740000,7.8379998,2.8460000,0.2390000,0.9944000,23.5445004
2023-08-07 20:00:56,34.7780000,7.8179998,3.1480000,0.2400000,0.7232000,23.4897995
2023-08-07 19:30:56,34.7660000,7.8235998,3.2579999,0.2420000,0.9040000,23.4869995
2023-08-07 19:00:56,34.7670000,7.8189998,3.2149999,0.2240000,0.4520000,23.5310993
2023-08-07 18:30:56,34.7660000,7.8213000,3.0400000,0.2210000,0.8136000,23.4771004
2023-08-07 18:00:56,34.7660000,7.7789998,2.7830000,0.2120000,0.8136000,23.4866009
2023-08-07 17:30:56,34.7630000,7.7863998,2.7809999,0.2080000,0.7232000,23.4930992
2023-08-07 17:00:56,34.7550000,7.8164001,2.8859999,0.2110000,0.7232000,23.4936008
2023-08-07 16:30:56,34.7570000,7.6870999,2.9130001,0.2000000,0.5424000,23.4634991
2023-08-07 16:00:56,34.7400000,7.7061000,2.9119999,0.2070000,0.8136000,23.4916000
2023-08-07 15:30:56,34.7330000,7.7259002,2.9670000,0.2190000,0.6328000,23.5713005
2023-08-07 15:00:56,34.7380000,7.7316999,3.0940001,0.2110000,0.7232000,23.6282005
2023-08-07 14:30:56,34.7150000,7.7591000,3.1780000,0.2270000,0.9944000,24.3752003
2023-08-07 14:00:56,34.7290000,7.7726998,3.3460000,0.2410000,0.9040000,23.6350994
2023-08-07 13:30:56,34.6780000,7.7644000,3.4270000,0.2300000,0.9944000,23.6266003
2023-08-07 13:00:56,34.6430000,7.7726002,3.5170000,0.2430000,0.8136000,23.6266994
2023-08-07 12:30:56,34.6290000,7.7866001,3.5580001,0.2470000,0.5424000,23.5326004
2023-08-07 12:00:56,34.6260000,7.7733998,3.6300001,0.2500000,1.2656001,23.5049992
2023-08-07 11:30:56,34.5990000,7.7719002,3.6960001,0.2520000,1.1752000,23.4624996
2023-08-07 11:00:56,34.6230000,7.7736001,3.6830001,0.2670000,0.3616000,23.4514999
2023-08-07 10:30:56,34.6830000,7.7803998,3.5780001,0.2600000,0.9944000,23.4232998
2023-08-07 10:00:56,34.7810000,7.7800002,3.5220001,0.2550000,1.0848000,23.4132004
2023-08-07 09:30:56,34.7820000,7.7891002,3.5290000,0.2640000,1.3560001,23.3696003
2023-08-07 09:00:56,34.7720000,7.7676001,3.4779999,0.2450000,0.8136000,23.3483009
2023-08-07 08:30:56,34.7660000,7.7500000,3.5799999,0.2610000,1.2656001,23.3307991
2023-08-07 08:00:56,34.7710000,7.7024999,3.5980000,0.2590000,1.1752000,23.3239002
2023-08-07 07:30:56,34.7690000,7.7238002,3.3610001,0.2540000,0.5424000,23.3104992
2023-08-07 07:00:56,34.7670000,7.7270002,2.9489999,0.2660000,0.8136000,23.2961998
2023-08-07 06:30:56,34.7680000,7.7367001,2.1700001,0.2610000,0.9040000,23.3376007
2023-08-07 06:00:56,34.7480000,7.7451000,2.2800000,0.2570000,0.7232000,23.4123001
2023-08-07 05:30:56,34.7390000,7.7572999,2.6289999,0.2660000,0.9040000,23.3875008
2023-08-07 05:00:56,34.7180000,7.7613001,2.3460000,0.2630000,0.9944000,23.4316998
2023-08-07 04:30:56,34.7510000,7.7220998,2.4449999,0.2710000,1.1752000,23.5123997
2023-08-07 04:00:56,34.7090000,7.7164998,2.3180001,0.2690000,1.4464000,23.6096001
2023-08-07 03:30:56,34.7140000,7.7277999,2.1930001,0.2630000,1.2656001,23.6697006
2023-08-07 03:00:56,34.7190000,7.7013998,2.2850001,0.2620000,1.0848000,23.6972008
2023-08-07 02:30:57,34.7230000,7.6946001,2.3720000,0.2610000,1.3560001,23.7175999
2023-08-07 02:00:56,34.7220000,7.7104001,2.5230000,0.2380000,1.2656001,23.7000999
2023-08-07 01:30:56,34.7130000,7.7259002,2.4700000,0.2380000,1.1752000,23.7289009
2023-08-07 01:00:56,34.7070000,7.7153001,2.5780001,0.2460000,1.2656001,23.6854000
2023-08-07 00:30:56,34.7160000,7.7301998,2.7890000,0.2460000,1.2656001,23.6380997
2023-08-07 00:00:56,34.6810000,7.7409000,2.2790000,0.2480000,1.1752000,23.6313992
2023-08-06 23:30:56,34.6860000,7.7340002,2.4130001,0.2530000,1.1752000,23.5573006
2023-08-06 23:00:56,34.6850000,7.7384000,2.6459999,0.2510000,1.4464000,23.4454994
2023-08-06 22:30:56,34.6810000,7.7234001,2.8989999,0.2550000,0.9040000,23.4288006
2023-08-06 22:00:56,34.6810000,7.7189999,2.5000000,0.2570000,0.9040000,23.3316994
2023-08-06 21:30:56,34.6870000,7.7220001,2.6570001,0.2540000,0.9944000,23.3090992
2023-08-06 21:00:56,34.6770000,7.7033000,2.0230000,0.2650000,1.0848000,23.2870998
2023-08-06 20:30:56,34.6880000,7.6959000,2.1350000,0.2630000,0.7232000,23.2957001
2023-08-06 20:00:56,34.7020000,7.6701999,2.5390000,0.2670000,0.8136000,23.2842999
2023-08-06 19:30:56,34.7300000,7.6627002,2.4020000,0.2670000,0.6328000,23.2886009
2023-08-06 19:00:56,34.7240000,7.6547999,2.4240000,0.2900000,0.7232000,23.2973003
2023-08-06 18:30:56,34.6990000,7.6441998,2.7700000,0.2730000,0.6328000,23.3127995
2023-08-06 18:00:56,34.7030000,7.6490998,3.5599999,0.2800000,0.8136000,23.2759991
2023-08-06 17:30:56,34.7540000,7.6451998,3.2400000,0.2720000,0.8136000,23.2891006
2023-08-06 17:00:56,34.7560000,7.6563001,2.7449999,0.2600000,0.7232000,23.2698002
2023-08-06 16:30:56,34.7510000,7.6522002,2.1849999,0.2620000,0.8136000,23.2623005
2023-08-06 16:00:56,34.7410000,7.6511998,2.2709999,0.2530000,0.9040000,23.2733994
2023-08-06 15:30:56,34.7450000,7.6420999,2.2930000,0.2550000,0.9944000,23.2896004
2023-08-06 15:00:56,34.7610000,7.6603999,2.1630001,0.2470000,0.9040000,23.2868996
2023-08-06 14:30:56,34.7690000,7.6567001,2.3060000,0.2350000,1.1752000,23.3871994
2023-08-06 14:00:56,34.7450000,7.6557999,2.1900001,0.2360000,1.3560001,23.3981991
2023-08-06 13:30:56,34.7470000,7.6655998,2.3699999,0.2670000,2.0792000,23.5508995
2023-08-06 13:00:56,34.7530000,7.6671000,2.4319999,0.2400000,1.1752000,23.3873005
2023-08-06 12:30:56,34.7560000,7.6745000,2.3060000,0.2420000,1.2656001,23.4377995
2023-08-06 12:00:56,34.7570000,7.6743002,2.3110001,0.2370000,1.3560001,23.5916004
2023-08-06 11:30:56,34.7530000,7.6735001,2.3629999,0.2560000,0.9040000,23.7392998
2023-08-06 11:00:56,34.7430000,7.6939998,2.6359999,0.2710000,1.0848000,23.7884998
2023-08-06 10:30:56,34.7600000,7.7119002,2.9170001,0.2730000,1.6272000,23.7311001
2023-08-06 10:00:56,34.7550000,7.7259002,2.9510000,0.2770000,0.9040000,23.8747997
2023-08-06 09:30:56,34.7570000,7.7107000,2.4100001,0.2870000,1.2656001,23.9314003
2023-08-06 09:00:56,34.7570000,7.7161999,2.5829999,0.2990000,1.5368000,24.0739002
2023-08-06 08:30:56,34.7570000,7.7265000,2.0120001,0.3130000,0.7232000,24.0140991
2023-08-06 08:00:56,34.7560000,7.7228999,2.1719999,0.3340000,0.7232000,24.0349007
2023-08-06 07:30:56,34.7460000,7.7171998,2.0500000,0.3250000,0.9040000,23.9887009
2023-08-06 07:00:56,34.7690000,7.7238002,2.0170000,0.3330000,0.8136000,24.0195999
2023-08-06 06:30:56,34.7640000,7.7384000,1.6690000,0.3410000,0.8136000,24.0884991
2023-08-06 06:00:56,34.7680000,7.7469001,1.5480000,0.3270000,0.9944000,24.0125999
2023-08-06 05:30:56,34.7580000,7.7459002,1.5570000,0.3440000,0.5424000,24.2082005
2023-08-06 05:00:56,34.7590000,7.7651000,1.5829999,0.3520000,0.8136000,24.7091999
2023-08-06 04:30:56,34.7570000,7.7746000,1.8850000,0.3590000,0.9040000,24.7506008
2023-08-06 04:00:56,34.7600000,7.7789001,1.9250000,0.3680000,0.9944000,24.8316994
2023-08-06 03:30:56,34.7530000,7.7687998,1.9340000,0.3720000,0.3616000,24.8397007
2023-08-06 03:00:56,34.7580000,7.7799001,2.3629999,0.3520000,0.7232000,24.7985992
2023-08-06 02:30:56,34.7580000,7.7719998,2.1840000,0.3440000,0.5424000,24.6777992
2023-08-06 02:00:56,34.7590000,7.7586002,2.3320000,0.3400000,0.6328000,24.7313995
2023-08-06 01:30:56,34.7610000,7.7558999,2.2860000,0.3230000,0.7232000,24.6870003
2023-08-06 01:00:56,34.7560000,7.7683001,2.5390000,0.3130000,0.7232000,24.6718998
2023-08-06 00:30:56,34.7620000,7.7789001,2.5009999,0.2990000,0.9944000,24.7171993
2023-08-06 00:00:56,34.7550000,7.7756000,2.7190001,0.2790000,0.9040000,24.6564007
2023-08-05 23:30:56,34.7570000,7.7564998,2.1670001,0.2790000,0.9944000,24.7784996
2023-08-05 23:00:56,34.7560000,7.7873001,1.7359999,0.2900000,1.1752000,24.4589005
2023-08-05 22:30:56,34.7560000,7.7391000,1.5980000,0.2790000,1.0848000,24.2502995
2023-08-05 22:00:56,34.7550000,7.7357998,1.6030000,0.2870000,0.8136000,24.1760998
2023-08-05 21:30:56,34.7550000,7.7247000,2.2570000,0.2780000,0.9944000,24.3260002
2023-08-05 21:00:56,34.7520000,7.7153001,1.9850000,0.2790000,1.2656001,24.1587009
2023-08-05 20:30:56,34.7400000,7.7189999,2.3139999,0.2930000,1.1752000,24.2483006
2023-08-05 20:00:56,34.7410000,7.7252998,2.5530000,0.2820000,0.9944000,24.1448002
2023-08-05 19:30:56,34.7400000,7.7154002,2.5460000,0.2870000,1.0848000,24.2255993
2023-08-05 19:00:56,34.7420000,7.7363000,2.5969999,0.3000000,1.2656001,24.3813000
2023-08-05 18:30:56,34.7390000,7.7426000,2.4579999,0.2890000,0.9944000,24.5006008
2023-08-05 18:00:56,34.7410000,7.7357001,2.4960001,0.2860000,1.1752000,24.0601997
2023-08-05 17:30:56,34.7390000,7.7391000,2.6289999,0.2840000,1.3560001,24.2366009
2023-08-05 17:00:56,34.7400000,7.7203999,2.5890000,0.2780000,1.1752000,24.2159996
2023-08-05 16:30:56,34.7400000,7.7266002,2.4189999,0.2770000,1.0848000,24.2618008
2023-08-05 16:00:56,34.7410000,7.7192998,2.6730001,0.2700000,0.8136000,24.3295002
2023-08-05 15:30:56,34.7410000,7.7189002,2.3820000,0.2600000,0.9944000,24.3020000
2023-08-05 15:00:56,34.7440000,7.7329001,2.6199999,0.2590000,0.7232000,24.2360992
2023-08-05 14:30:56,34.7410000,7.7223001,2.7379999,0.2630000,1.2656001,24.1959991
2023-08-05 14:00:56,34.7330000,7.7280998,2.9110000,0.2500000,0.9040000,24.0958004
2023-08-05 13:30:56,34.7370000,7.7108002,2.6919999,0.2740000,0.9944000,24.0121002
2023-08-05 13:00:56,34.7350000,7.6921000,2.9180000,0.2750000,1.2656001,24.0009003
2023-08-05 12:30:56,34.6970000,7.6932001,2.7409999,0.2700000,1.3560001,24.2381992
2023-08-05 12:00:56,34.6940000,7.6904998,2.5590000,0.2690000,1.2656001,24.0958996
2023-08-05 11:30:56,34.7400000,7.6887002,2.4730000,0.2730000,1.3560001,23.9587994
2023-08-05 11:00:56,34.7370000,7.6901002,2.4159999,0.2770000,1.4464000,23.9230003
2023-08-05 10:30:56,34.7380000,7.6866002,2.8060000,0.2940000,1.5368000,23.9384003
2023-08-05 10:00:56,34.7310000,7.6971002,1.7810000,0.2830000,1.0848000,24.1767006
2023-08-05 09:30:56,34.7150000,7.7154002,1.8160000,0.2840000,1.3560001,24.2891998
2023-08-05 09:00:56,34.7350000,7.7037001,1.8470000,0.2900000,1.0848000,24.2639008
2023-08-05 08:30:56,34.7270000,7.7083001,1.8800000,0.2830000,1.0848000,24.2903004
2023-08-05 08:00:56,34.7270000,7.7041001,1.9150000,0.2860000,1.2656001,24.2402992
2023-08-05 07:30:56,34.7250000,7.7007999,1.9210000,0.2850000,1.2656001,24.2583008
2023-08-05 07:00:56,34.7210000,7.7097998,1.9900000,0.2710000,1.0848000,24.3656006
2023-08-05 06:30:56,34.7200000,7.7199001,2.0200000,0.2760000,1.3560001,24.4655991
2023-08-05 06:00:56,34.7200000,7.7147002,2.0580001,0.2960000,0.7232000,24.6149998
2023-08-05 05:30:56,34.7250000,7.7323999,2.0899999,0.2900000,1.6272000,24.6541004
2023-08-05 05:00:56,34.7270000,7.7484002,2.0100000,0.3080000,1.2656001,24.7621994
2023-08-05 04:30:56,34.7240000,7.7782001,2.0760000,0.3190000,0.9040000,24.5793991
2023-08-05 04:00:56,34.7220000,7.7579999,2.0530000,0.3200000,0.9944000,24.6973000
2023-08-05 03:30:56,34.7210000,7.7624002,2.1129999,0.3210000,1.0848000,24.6989002
2023-08-05 03:00:56,34.7250000,7.7414999,2.1320000,0.3220000,1.1752000,24.6103001
2023-08-05 02:30:56,34.7240000,7.7505002,2.0690000,0.3170000,1.1752000,24.6546993
2023-08-05 02:00:56,34.7230000,7.7530999,2.0109999,0.3180000,1.0848000,24.9297009
2023-08-05 01:30:56,34.7300000,7.7497001,2.0799999,0.3140000,1.1752000,24.7931995
2023-08-05 01:00:56,34.7550000,7.7537999,2.1770000,0.3020000,1.5368000,24.9291000
2023-08-05 00:30:56,34.7300000,7.7663999,2.1619999,0.3060000,1.0848000,25.0620995
2023-08-05 00:00:56,34.7380000,7.7729001,2.2330000,0.3060000,1.0848000,24.6576996
2023-08-04 23:30:56,34.7480000,7.7782001,2.1730001,0.2880000,1.1752000,24.8173008
2023-08-04 23:00:56,34.7510000,7.7645001,2.2260001,0.2900000,0.9944000,24.9340992
2023-08-04 22:30:56,34.7490000,7.7632999,2.2620001,0.2760000,0.9944000,24.9116001
2023-08-04 22:00:56,34.7600000,7.7530999,2.3260000,0.2740000,0.9944000,25.0114002
2023-08-04 21:30:56,34.7570000,7.7480001,2.4020000,0.2690000,0.9944000,25.0438995
2023-08-04 21:00:56,34.7250000,7.7304001,2.4119999,0.2630000,0.8136000,25.0408001
2023-08-04 20:30:56,34.7280000,7.7153001,2.5060000,0.2640000,0.8136000,24.8202000
2023-08-04 20:00:56,34.7270000,7.7154999,2.6670001,0.2650000,0.9040000,24.8752003
2023-08-04 19:30:56,34.7060000,7.7179999,2.7530000,0.2530000,0.8136000,24.8318005
2023-08-04 19:00:56,34.7060000,7.7182999,2.8290000,0.2560000,0.9040000,24.8651009
2023-08-04 18:30:56,34.7050000,7.7287998,2.9030001,0.2500000,0.8136000,24.9769993
2023-08-04 18:00:56,34.7000000,7.7283001,3.5270000,0.2450000,0.9944000,24.9864006
2023-08-04 17:30:56,34.7010000,7.7210002,3.2890000,0.2520000,0.8136000,24.9594002
2023-08-04 17:00:56,34.6990000,7.6989999,3.3910000,0.2490000,0.9040000,24.9561996
2023-08-04 16:30:56,34.6960000,7.6897998,3.2969999,0.2460000,0.9944000,24.7280006
2023-08-04 16:00:56,34.6890000,7.6870999,4.4499998,0.2500000,0.8136000,24.8038998
2023-08-04 15:30:56,34.6900000,7.6862001,3.9560001,0.2600000,0.9040000,24.9305000
2023-08-04 15:00:56,34.6890000,7.6851001,4.2690001,0.2470000,0.9944000,24.7283993
2023-08-04 14:30:56,34.6960000,7.6974001,4.7560000,0.2500000,1.1752000,24.8195992
2023-08-04 14:00:56,34.6920000,7.6928000,3.7770000,0.2460000,1.3560001,24.6364002
2023-08-04 13:30:56,34.6880000,7.7007999,3.5860000,0.2380000,1.2656001,24.3768005
2023-08-04 13:00:56,34.6740000,7.7202001,3.7449999,0.2480000,1.1752000,24.2560997
2023-08-04 12:30:56,34.6720000,7.7371998,3.6710000,0.2450000,1.1752000,23.8532009
2023-08-04 12:00:56,34.6570000,7.7522998,4.1799998,0.2420000,0.9944000,24.1938000
2023-08-04 11:30:56,34.6440000,7.7473998,4.1020002,0.2440000,1.0848000,23.8724995
2023-08-04 11:00:56,34.6570000,7.7557001,4.2729998,0.2450000,1.0848000,24.1257000
2023-08-04 10:30:56,34.6490000,7.7533998,4.0029998,0.2410000,0.9944000,23.9738998
2023-08-04 10:00:56,34.6380000,7.7593999,3.9849999,0.2380000,0.9040000,24.0263996
2023-08-04 09:30:56,34.6070000,7.7526002,4.1399999,0.2340000,0.9944000,23.9964008
2023-08-04 09:00:56,34.6310000,7.7641001,4.0450001,0.2390000,0.9944000,24.0223007
2023-08-04 08:30:56,34.5990000,7.7627001,3.7800000,0.2330000,0.9040000,24.5111008
2023-08-04 08:00:56,34.6030000,7.7445002,3.5750000,0.2310000,0.9944000,24.1147995
2023-08-04 07:30:56,34.5220000,7.7677999,3.4909999,0.2380000,0.9040000,24.3372002
2023-08-04 07:00:56,34.4950000,7.7536001,2.9940000,0.2450000,0.8136000,24.2586994
2023-08-04 06:30:56,34.4470000,7.7465000,3.2509999,0.2420000,0.9944000,24.1462994
2023-08-04 06:00:56,34.4360000,7.7447000,2.8610001,0.2590000,0.9040000,24.2845001
2023-08-04 05:30:56,33.8470000,7.7614999,2.9050000,0.2750000,0.9944000,24.3241997
2023-08-04 05:00:56,34.6640000,7.7384000,2.5439999,0.2860000,0.9040000,24.1711006
2023-08-04 04:30:56,34.6430000,7.7189002,2.9230001,0.3090000,0.7232000,24.3306999
2023-08-04 04:00:56,34.6560000,7.7279000,2.5009999,0.3240000,0.7232000,24.2385006
2023-08-04 03:30:56,34.6520000,7.7283001,2.1170001,0.3300000,0.9040000,24.5529003
2023-08-04 03:00:56,34.6580000,7.7412000,2.0769999,0.3470000,0.9944000,24.6779003
2023-08-04 02:30:56,34.6530000,7.7262001,2.1099999,0.3460000,0.8136000,25.0105000
2023-08-04 02:00:56,34.6310000,7.7305002,2.3640001,0.3470000,0.9944000,25.0566998
2023-08-04 01:30:56,34.6620000,7.7521000,2.3810000,0.3130000,0.9040000,25.0569000
2023-08-04 01:00:56,34.6430000,7.7572999,1.9570000,0.2780000,1.1752000,25.0662003
2023-08-04 00:30:56,34.6820000,7.7507000,1.8070000,0.2580000,1.0848000,24.9661999
2023-08-04 00:00:56,34.6720000,7.7392998,1.8170000,0.2500000,1.0848000,25.2458000
2023-08-03 23:30:56,34.6600000,7.7444000,1.9450001,0.2180000,0.9944000,25.2101994
2023-08-03 23:00:56,34.6810000,7.7381001,1.8000000,0.1990000,1.0848000,25.3885994
2023-08-03 22:30:56,34.6620000,7.7407999,1.7400000,0.1920000,1.0848000,25.2675991
2023-08-03 22:00:56,34.6390000,7.7368002,1.7980000,0.1710000,0.9944000,25.2735004
2023-08-03 21:30:56,34.6220000,7.7214999,1.6870000,0.1640000,1.1752000,25.3327999
2023-08-03 21:00:56,34.6570000,7.7289000,2.1320000,0.1650000,1.1752000,25.3507004
2023-08-03 20:30:56,34.5860000,7.7224998,1.7130001,0.1620000,1.1752000,25.3640003
2023-08-03 20:00:56,34.6530000,7.7205000,1.7300000,0.1650000,1.1752000,25.3441010
2023-08-03 19:30:56,34.6180000,7.7192998,1.7700000,0.1730000,1.2656001,25.3106995
2023-08-03 19:00:56,34.6170000,7.7164998,1.8800000,0.1660000,1.1752000,25.3514996
2023-08-03 18:30:56,34.5670000,7.7119999,1.9150000,0.1710000,1.2656001,25.3535995
2023-08-03 18:00:56,34.4540000,7.7093000,2.0790000,0.1820000,1.2656001,25.3878994
2023-08-03 17:30:56,34.6610000,7.7069998,2.2440000,0.1860000,1.2656001,25.3701000
2023-08-03 17:00:56,34.6500000,7.7010002,2.3020000,0.2120000,1.3560001,25.3745995
2023-08-03 16:30:56,34.5930000,7.7040000,2.1930001,0.2140000,1.4464000,25.3561001
2023-08-03 16:00:56,34.6080000,7.7017002,2.4809999,0.2000000,1.1752000,25.3621006
2023-08-03 15:30:56,34.6590000,7.7017002,2.0890000,0.2010000,1.3560001,25.2998009
2023-08-03 15:00:56,34.6540000,7.7013001,2.1289999,0.1930000,1.4464000,25.3134003
2023-08-03 14:30:56,34.6300000,7.6999002,2.5739999,0.2010000,1.1752000,25.2759991
2023-08-03 14:00:56,34.6510000,7.6991000,2.7990000,0.2180000,1.1752000,25.3367004
2023-08-03 13:30:56,34.6650000,7.6973000,2.2440000,0.2150000,1.1752000,25.3932991
2023-08-03 13:00:56,34.6710000,7.6971998,2.3420000,0.2140000,1.4464000,25.2968006
2023-08-03 12:30:56,34.6620000,7.6968002,2.3199999,0.2220000,1.3560001,25.1126995
2023-08-03 12:00:56,34.6680000,7.6978002,2.4310000,0.2190000,1.2656001,25.0937004
2023-08-03 11:30:56,34.6700000,7.6956000,2.5950000,0.2300000,1.3560001,25.1457996
2023-08-03 11:00:56,34.6730000,7.6960001,2.6750000,0.2360000,1.3560001,25.1532001
2023-08-03 10:30:56,34.6730000,7.6999002,2.6470001,0.2230000,1.4464000,25.1949005
2023-07-24 09:00:56,34.5517998,7.6971998,2.7550001,0.2110000,1.3560001,25.1088009
2023-07-24 08:30:56,34.3686981,7.6978998,2.8840001,0.1960000,1.5368000,25.1226997
2023-07-24 08:00:56,34.3009987,7.6914001,2.9440000,0.1850000,1.1752000,25.1100006
2023-07-24 07:30:56,34.2605019,7.6887999,3.0039999,0.1790000,1.4464000,25.1613007
2023-07-24 07:00:56,34.1030998,7.6873999,3.1849999,0.1820000,1.2656001,25.1497002
2023-07-24 06:30:56,34.1286011,7.6859999,3.2800000,0.1720000,1.4464000,25.1777000
2023-07-24 06:00:56,34.2019997,7.6847000,3.4730000,0.1770000,1.3560001,25.2029991
2023-07-24 05:30:56,34.2961006,7.6861000,2.9570000,0.1810000,1.1752000,25.2021999
2023-07-24 05:00:56,34.1999016,7.6875000,2.4990001,0.1690000,1.2656001,25.2269001
2023-07-24 04:30:56,34.2069016,7.6992002,2.4890001,0.1720000,1.2656001,25.2243004
2023-07-24 04:00:56,34.1710014,7.7041001,2.4890001,0.1660000,1.2656001,25.2280006
2023-07-24 03:30:56,34.1585007,7.7110000,2.4460001,0.1640000,1.2656001,25.2516003
2023-07-24 03:00:56,34.1437988,7.7172999,2.4610000,0.1730000,1.5368000,25.2796993
2023-07-24 02:30:56,34.1282997,7.7147999,2.4760001,0.1630000,1.3560001,25.3341999
2023-07-24 02:00:56,34.0685005,7.7228999,2.5060000,0.1630000,1.5368000,25.3579006
2023-07-24 01:30:56,34.0801010,7.7251000,2.5270000,0.1750000,1.7176001,25.3799000
2023-07-24 01:00:56,34.0990982,7.7248998,2.4800000,0.1600000,1.6272000,25.4088993
2023-07-24 00:30:56,34.0890999,7.7185001,2.6340001,0.1580000,1.0848000,25.4596996
2023-07-24 00:00:56,34.0026016,7.7266998,2.5060000,0.1600000,1.6272000,25.5084991
2023-07-23 23:30:56,33.9482994,7.7247000,2.6150000,0.1540000,1.5368000,25.5245991
2023-07-23 23:00:56,34.0127983,7.7244000,2.5990000,0.1620000,1.4464000,25.5594006
2023-07-23 22:30:56,33.8707008,7.7289000,2.7560000,0.1540000,1.2656001,25.5564003
2023-07-23 22:00:56,33.7854004,7.7241998,2.6220000,0.1400000,1.6272000,25.6555996
2023-07-23 21:30:56,33.7760010,7.7214999,3.1170001,0.1430000,1.8984001,25.6742992
2023-07-23 21:00:56,33.6692009,7.7273002,3.3369999,0.1520000,1.3560001,25.6434994
2023-07-23 20:30:56,33.7690010,7.7199001,3.1090000,0.1460000,1.6272000,25.6697998
2023-07-23 20:00:56,33.8044014,7.7255998,2.9460001,0.1570000,1.4464000,25.7024994
2023-07-23 19:30:56,33.7093010,7.7196002,3.2660000,0.1710000,1.0848000,25.7262993
2023-07-23 19:00:56,33.7070007,7.7280002,2.9860001,0.1590000,0.9944000,25.7357006
2023-07-23 18:30:56,33.5318985,7.7258000,2.5300000,0.1740000,1.1752000,25.7378998
2023-07-23 18:00:56,33.7569008,7.7234001,2.8290000,0.1950000,1.1752000,25.7549992
2023-07-23 17:30:56,33.4636002,7.7115998,2.7969999,0.2080000,0.9040000,25.7665005
