observationTime,salinity,ph,dissolvedoxygen,dissolvedmethane,cdom,temperature,condition
2023-07-18 11:00:56,34.4314003,7.7589002,4.1869998,0.0604382,0.8136,25.8934994,Safe
2023-07-18 10:30:56,34.4514008,7.7550998,4.2779999,0.0619531,0.9944,25.8257008,Safe
2023-07-18 10:00:56,34.4780998,7.7561998,2.5840001,0.0605676,0.7232,26.0450001,Safe
2023-07-18 09:30:56,34.4401016,7.7669001,3.4189999,0.0596735,0.3616,25.6623993,Safe
2023-07-18 09:00:56,34.4598999,7.7778001,3.145,0.0600005,0.9944,25.7222996,Safe
2023-07-18 08:30:56,34.4616013,7.7679,3.1240001,0.0595251,0.904,25.6238003,Safe
2023-07-18 08:00:56,34.4182014,7.7737999,3.467,0.0598732,0.7232,25.4617996,Safe
2023-07-18 07:30:56,34.4085007,7.7624002,3.2379999,0.0605676,0.8136,25.5450993,Safe
2023-07-18 07:00:56,34.3995018,7.7610998,3.5190001,0.0587442,0.452,25.4682007,Safe
2023-07-18 06:30:56,34.4972992,7.7663002,3.5669999,0.0590333,0.8136,25.7985001,Safe
2023-07-18 06:00:56,34.4412994,7.7529001,4.2069998,0.0607105,0.6328,25.5851002,Safe
2023-07-18 05:30:56,34.4020996,7.7428999,4.6459999,0.0634538,0.7232,25.9757996,Safe
2023-07-18 05:00:56,34.4620018,7.7533002,4.6100001,0.0631229,0.8136,25.6737003,Safe
2023-07-18 04:30:56,34.4654007,7.7466998,5.0650001,0.0643845,0.6328,25.7126999,Unsafe
2023-07-18 04:00:56,34.4715996,7.7610002,5.1820002,0.0579818,0.6328,25.6292,Unsafe
2023-07-18 03:30:56,34.460701,7.7455001,5.4029999,0.0611714,1.1752,25.7327995,Unsafe
2023-07-18 03:00:56,34.4650002,7.7414999,5.691,0.0629101,0.5424,25.5489006,Unsafe
2023-07-18 02:30:56,34.4724007,7.7437,5.7740002,0.0610658,0.6328,25.6949997,Unsafe
2023-07-18 02:00:56,34.4845009,7.7514,5.5739999,0.0630226,0.904,25.6315002,Unsafe
2023-07-18 01:30:56,34.4878006,7.7561998,5.539,0.0625945,0.6328,25.5116997,Unsafe
2023-07-18 01:00:56,34.4952011,7.7522998,5.4850001,0.0629256,0.6328,25.6366997,Unsafe
2023-07-18 00:30:56,34.4798012,7.7577,5.5739999,0.0632545,0.5424,25.7901001,Unsafe
2023-07-18 00:00:56,34.4747009,7.7582998,3.3629999,0.062396,0.7232,25.7240009,Safe
2023-07-17 23:30:56,34.4589996,7.7631001,3.7750001,0.0623385,0.6328,25.8313999,Safe
2023-07-17 23:00:56,34.4948997,7.7610002,3.6340001,0.0617516,0.8136,25.7821999,Safe
2023-07-17 22:30:56,34.459301,7.7586999,3.3940001,0.064008,0.7232,25.8575001,Safe
2023-07-17 22:00:56,34.4726982,7.7522001,3.47,0.0624039,0.9944,25.6226006,Safe
2023-07-17 21:30:56,34.5195999,7.7528,2.2980001,0.0625128,0.6328,25.6504993,Safe
2023-07-17 21:00:56,34.4760017,7.7705998,2.3640001,0.0613874,1.1752,25.6464996,Safe
2023-07-17 20:30:56,34.4953995,7.7537999,2.6440001,0.060912,0.8136,25.9955997,Safe
2023-07-17 20:00:56,34.476799,7.7528,2.7409999,0.0612816,1.5368,26.3395004,Safe
2023-07-17 19:30:56,34.5850983,7.7319002,3.336,0.0631356,2.26,27.2001991,Safe
2023-07-17 19:00:56,34.5022011,7.7456999,3.582,0.061287,2.26,26.1746998,Safe
2023-07-17 18:30:56,34.5166016,7.7577,3.543,0.0641365,2.1696,26.0976009,Safe
2023-07-17 18:00:56,34.4954987,7.7575002,4.3260002,0.0637465,2.1696,25.9918995,Safe
2023-07-17 17:30:56,34.5654984,7.7848001,4.743,0.0631004,2.0792,25.7763004,Safe
2023-07-17 17:00:56,34.4854012,7.7859998,4.7389998,0.0620201,1.8080001,25.7019997,Safe
2023-07-17 16:30:56,34.5642014,7.7887998,4.8709998,0.062795,1.8080001,25.6802006,Safe
2023-07-17 16:00:56,34.5238991,7.7902002,5.0679998,0.0625719,1.8080001,25.7656994,Unsafe
2023-07-17 15:30:56,34.5429001,7.7992001,5.0809999,0.0623171,1.8080001,25.5407009,Unsafe
2023-07-17 15:00:56,34.4749985,7.8045998,5.1750002,0.0607468,1.6272,25.8654995,Unsafe
2023-07-17 14:30:56,34.5139008,7.8283,5.6009998,0.0610797,1.5368,25.8299007,Unsafe
2023-07-17 14:00:56,34.4682007,7.8520999,5.5370002,0.0627083,1.4464,25.5198002,Unsafe
2023-07-17 13:30:56,34.5251007,7.8539,3.6070001,0.0631426,1.0848,25.3806,Safe
2023-07-17 13:00:56,34.5313988,7.8532,3.4419999,0.0621456,1.3560001,25.6331997,Safe
2023-07-17 12:30:56,34.4845009,7.8196001,3.112,0.0625027,1.1752,25.7070999,Safe
2023-07-17 12:00:56,34.5418015,7.809,3.056,0.0601502,1.0848,25.9983997,Safe
2023-07-17 11:30:56,34.5502014,7.8351002,2.6589999,0.0610476,0.9944,25.9479008,Safe
2023-07-17 11:00:56,34.5373001,7.8336,2.9189999,0.0611973,0.904,26.1198006,Safe
2023-07-17 10:30:56,34.5472984,7.8428998,2.714,0.0591833,0.904,26.1431999,Safe
2023-07-17 10:00:56,34.5516014,7.8449998,2.5669999,0.0616666,0.6328,26.0116997,Safe
2023-07-17 09:30:56,34.5509987,7.8460999,2.3010001,0.061002,0.8136,26.1499996,Safe
2023-07-17 09:00:56,34.5421982,7.8527999,2.3340001,0.0599072,0.8136,26.0429001,Safe
2023-07-17 08:30:56,34.5452995,7.8681998,2.244,0.062982,0.452,25.8988991,Safe
2023-07-17 08:00:56,34.5405006,7.8740001,1.5700001,0.0606575,0.8136,25.7166004,Safe
2023-07-17 07:30:56,34.5307007,7.8873,1.51,0.0613417,0.6328,25.9633007,Safe
2023-07-17 07:00:56,34.5253983,7.8916001,1.696,0.0617836,0.7232,26.0319004,Safe
2023-07-17 06:30:56,34.5452995,7.8983002,1.619,0.0609847,0.7232,26.2222004,Safe
2023-07-17 06:00:56,34.5289001,7.8962998,1.5470001,0.0617067,0.904,26.2175999,Safe
2023-07-17 05:30:56,34.5247002,7.8978,1.512,0.0627225,0.7232,26.4773998,Safe
2023-07-17 05:00:56,34.5110016,7.9004998,1.534,0.0639826,0.7232,26.4550991,Safe
2023-07-17 04:30:56,34.5321007,7.9176998,1.661,0.0611676,0.452,26.5687008,Safe
2023-07-17 04:00:56,34.5052986,7.9189,1.622,0.0655429,0.7232,26.5848999,Safe
2023-07-17 03:30:56,34.4996986,7.9232998,1.599,0.0628546,0.3616,26.4650993,Safe
2023-07-17 03:00:56,34.5094986,7.9313002,1.655,0.0627997,1.0848,26.5898991,Safe
2023-07-17 02:30:56,34.4967003,7.9341002,2.1930001,0.0635015,0.8136,26.7469006,Safe
2023-07-17 02:00:56,34.4921989,7.9123998,3.779,0.0630128,0.904,26.6637993,Safe
2023-07-17 01:30:56,34.539299,7.8808999,4.7259998,0.0643845,0.904,26.2180996,Safe
2023-07-17 01:00:56,34.5129013,7.8278999,2.2750001,0.0645564,0.8136,26.2085991,Safe
2023-07-17 00:30:56,34.5046005,7.8344002,2.108,0.062698,0.904,26.5391006,Safe
2023-07-17 00:00:56,34.5032005,7.8478999,1.87,0.065492,0.8136,25.3820992,Safe
2023-07-16 23:30:56,34.5820999,7.8607001,1.967,0.0635355,0.8136,25.9603004,Safe
2023-07-16 23:00:56,34.5009003,7.8530002,2.085,0.0627655,0.8136,25.6005993,Safe
2023-07-16 22:30:56,34.5173988,7.8404002,2.0650001,0.0638452,0.8136,25.8215008,Safe
2023-07-16 22:00:56,34.5733986,7.8270001,2.1830001,0.0628914,0.8136,25.9375992,Safe
2023-07-16 21:30:56,34.553299,7.8291998,2.4260001,0.0605923,0.9944,25.8248005,Safe
2023-07-16 21:00:56,34.5587006,7.8404002,3.2360001,0.0623978,0.8136,25.9836006,Safe
2023-07-16 20:30:56,34.5699997,7.8600001,2.9779999,0.0613101,0.9944,25.8927002,Safe
2023-07-16 20:00:56,34.5386009,7.8593001,5.0139999,0.0605206,0.452,25.9276009,Unsafe
2023-07-16 19:30:56,34.5168991,7.8652,4.9380002,0.0625398,0.8136,25.9246998,Safe
2023-07-16 19:00:56,34.4989014,7.8713999,5.1739998,0.0590866,0.6328,26.3761005,Unsafe
2023-07-16 18:00:56,34.5401001,7.8390999,5.9980001,0.0603903,1.1752,26.5370007,Unsafe
2023-07-16 17:30:56,34.4967995,7.8579998,5.9190001,0.0616855,0.7232,26.4141998,Unsafe
2023-07-16 17:00:56,34.4651985,7.8674002,5.4980001,0.0616384,0.904,26.5140991,Unsafe
2023-07-16 16:00:56,34.4784012,7.8871002,4.2979999,0.0600737,1.2656001,26.5477009,Safe
2023-07-16 15:30:56,34.4418983,7.8544998,3.2980001,0.0617533,0.904,26.5669003,Safe
2023-07-16 15:00:56,34.4567986,7.8687,2.826,0.0586749,1.1752,26.5725994,Safe
2023-07-16 14:30:56,34.4234009,7.8234,2.8659999,0.0617714,0.9944,26.4519005,Safe
2023-07-16 14:00:56,34.5009003,7.8552999,3.882,0.0651093,0.904,26.3950996,Safe
2023-07-16 13:00:56,34.4383011,7.8611002,4.6209998,0.0654615,0.8136,26.4799004,Safe
2023-07-16 12:30:56,34.5116997,7.8456001,4.8049998,0.0631156,0.5424,26.5445995,Safe
2023-07-16 12:00:56,34.493,7.8506999,5.618,0.0658633,0.8136,26.5214996,Unsafe
2023-07-16 11:30:56,34.523201,7.8818002,4.9200001,0.0602106,0.9944,26.2900009,Safe
2023-07-16 11:00:56,34.5096016,7.9060001,4.7839999,0.0621852,0.8136,26.4036999,Safe
2023-07-16 10:30:56,34.543499,7.9166002,1.918,0.0636925,0.3616,26.4363995,Safe
2023-07-16 10:00:56,34.5261002,7.8948002,1.919,0.0591828,0.8136,26.3251991,Safe
2023-07-16 09:30:56,34.4721985,7.8695002,1.98,0.0600281,0.7232,26.4244003,Safe
2023-07-16 09:00:56,34.5491982,7.8727002,2.1819999,0.0577246,0.7232,26.3908997,Safe
2023-07-16 08:30:56,34.5306015,7.8755999,1.895,0.0563287,0.8136,26.3013992,Safe
2023-07-16 08:00:56,34.5456009,7.8575001,2.0380001,0.0588871,0.5424,26.3379993,Safe
2023-07-16 07:30:56,34.5265999,7.8716002,2.1689999,0.049785,1.1752,26.3551006,Safe
2023-07-16 07:00:56,34.5043983,7.8592,1.88,0.0577049,0.8136,26.3376007,Safe
2023-07-16 06:30:56,34.5093002,7.8839002,1.73,0.0597424,0.7232,26.3546009,Safe
2023-07-16 06:00:56,34.5200996,7.8831,1.837,0.0602182,0.904,26.3745995,Safe
2023-07-16 05:30:56,34.5266991,7.8803,1.7,0.0612031,0.8136,26.3113003,Safe
2023-07-16 05:00:56,34.5409012,7.8751998,1.607,0.0638632,0.904,26.3202991,Safe
2023-07-16 04:30:56,34.5035019,7.8762999,1.633,0.064305,0.6328,26.3901997,Safe
2023-07-16 04:00:56,34.4640999,7.9039001,1.535,0.0647499,0.8136,26.4004002,Safe
2023-07-16 03:30:56,34.4863014,7.9344001,1.543,0.0644489,0.8136,26.4654999,Safe
2023-07-16 03:00:56,34.5037003,7.9239998,1.557,0.0641168,0.8136,26.4451008,Safe
2023-07-16 02:30:56,34.4850998,7.8829002,1.594,0.0634379,0.7232,26.3372002,Safe
2023-07-16 02:00:56,34.5205002,7.9043002,1.515,0.0632828,0.7232,26.4127007,Safe
2023-07-16 01:30:56,34.5427017,7.8474002,2.1400001,0.0607468,0.7232,26.3661003,Safe
2023-07-16 01:00:56,34.5686989,7.8744001,2.1059999,0.0640226,0.6328,26.4578991,Safe
2023-07-16 00:00:56,34.5951996,7.8473001,2.0940001,0.0645789,0.904,26.3964996,Safe
2023-07-15 23:30:56,34.5872993,7.8227,1.888,0.0630243,0.5424,26.2245007,Safe
2023-07-15 23:00:56,34.5955009,7.8176999,2.3770001,0.0637891,0.6328,26.3120003,Safe
2023-07-15 22:30:56,34.5985985,7.7855,1.7539999,0.0639783,0.5424,26.3169003,Safe
2023-07-15 22:00:56,34.6175995,7.7779002,1.7819999,0.0629715,0.5424,26.2994995,Safe
2023-07-15 20:30:56,34.6250992,7.7783999,1.579,0.0640686,0.5424,26.2570992,Safe
2023-07-15 20:00:56,34.6025009,7.7919998,1.6720001,0.0598642,0.6328,26.1744003,Safe
2023-07-15 19:30:56,34.6110001,7.7955999,1.855,0.063835,0.5424,26.1088009,Safe
2023-07-15 19:00:56,34.5710983,7.8016,2.7130001,0.0647049,0.5424,26.2714996,Safe
2023-07-15 18:00:56,34.5886002,7.8154998,3.5650001,0.0637485,0.5424,25.8180008,Safe
2023-07-15 17:30:56,34.5957985,7.8287001,3.257,0.0630285,0.5424,26.1445007,Safe
2023-07-15 17:00:56,34.6040993,7.8256998,2.2509999,0.0672242,0.5424,26.4139996,Safe
2023-07-15 16:30:56,34.6136017,7.8681002,2.2260001,0.0654602,0.5424,26.2945995,Safe
2023-07-15 16:00:56,34.6013985,7.8558998,1.737,0.0673623,0.5424,26.4605999,Safe
2023-07-15 15:30:56,34.6010017,7.8740001,1.7970001,0.0653673,0.5424,25.9659996,Safe
2023-07-15 15:00:56,34.6046982,7.8660002,2.1400001,0.0664976,0.5424,26.6781998,Safe
2023-07-15 14:00:56,34.5964012,7.8775001,2.652,0.0663632,0.6328,25.9099007,Safe
2023-07-15 13:30:56,34.6106987,7.8841,2.8870001,0.0643307,0.6328,26.0006008,Safe
2023-07-15 13:00:56,34.6072998,7.9017,2.625,0.0685382,0.6328,26.1107998,Safe
2023-07-15 12:30:56,34.6083984,7.8720999,2.6070001,0.0698613,0.6328,26.2833996,Safe
2023-07-15 12:00:56,34.6175003,7.8277001,2.1429999,0.068845,0.6328,26.3763008,Safe
2023-07-15 11:30:56,34.6096992,7.8280001,2.7869999,0.0698243,0.5424,26.2980003,Safe
2023-07-15 11:00:56,34.6091995,7.8179998,1.501,0.0710773,0.6328,26.6788006,Safe
2023-07-15 10:30:56,34.6151009,7.7807999,1.988,0.0693023,0.5424,26.6415997,Safe
2023-07-15 10:00:56,34.6127014,7.7663002,2.0239999,0.0655086,0.6328,26.8290997,Safe
2023-07-15 09:30:56,34.6147003,7.7251,2.1849999,0.0676119,0.7232,26.7248001,Safe
2023-07-15 09:00:56,34.6278,7.7649002,2.0810001,0.0679324,0.6328,26.6760998,Safe
2023-07-15 08:30:56,34.6106987,7.7832999,2.089,0.0693023,0.6328,26.6236,Safe
2023-07-15 08:00:56,34.6221008,7.8853002,2.0539999,0.069261,0.6328,25.3297997,Safe
2023-07-15 07:30:56,34.6295013,7.8340998,1.7690001,0.0722625,0.5424,25.3903008,Safe
2023-07-15 07:00:56,34.6314011,7.8772998,1.896,0.0695529,0.5424,25.4969997,Safe
2023-07-15 06:30:56,34.6262016,7.8913999,1.716,0.0705741,0.6328,25.5396004,Safe
2023-07-15 06:00:56,34.6296005,7.8926001,2.1170001,0.0710291,0.452,25.4862995,Safe
2023-07-15 05:30:56,34.6380997,7.8913002,1.605,0.0740919,0.452,25.6205006,Safe
2023-07-15 05:00:56,34.6343002,7.8853002,1.724,0.0769157,0.6328,25.5736008,Safe
2023-07-15 04:30:56,34.6323013,7.8875999,1.666,0.0783402,0.452,25.7670002,Safe
2023-07-15 04:00:56,34.6455994,7.8944998,1.562,0.0768848,0.452,25.4710007,Safe
2023-07-15 03:30:56,34.6366997,7.8878999,1.799,0.0801047,0.452,25.5482006,Safe
2023-07-15 03:00:56,34.6319008,7.8804002,1.553,0.0704376,0.5424,25.9132004,Safe
2023-07-15 02:30:56,34.6302986,7.9011002,2.277,0.0767417,0.5424,25.6497002,Safe
2023-07-15 02:00:56,34.6295013,7.8773999,2.2260001,0.0796751,0.6328,25.7390003,Safe
2023-07-15 01:00:56,34.6493988,7.8961,1.688,0.0804907,0.6328,25.8528004,Safe
2023-07-15 00:30:56,34.6523018,7.9067998,1.823,0.0789917,0.5424,25.7737999,Safe
2023-07-15 00:00:56,34.6397018,7.9303999,2.375,0.0788104,0.5424,25.7063999,Safe
2023-07-14 23:30:56,34.6375008,7.9347,2.8800001,0.0766819,0.7232,25.5435009,Safe
2023-07-14 23:00:56,34.6422997,7.9232001,3.2720001,0.0776931,0.904,26.1007004,Safe
2023-07-14 22:30:56,34.6393013,7.9143,3.2639999,0.0747815,0.904,26.0976009,Safe
2023-07-14 22:00:56,34.6408997,7.8853002,3.069,0.0759517,0.9944,26.0753994,Safe
2023-07-14 21:30:56,34.6026001,7.8744001,3.3399999,0.0742574,1.0848,26.0233994,Safe
2023-07-14 21:00:56,34.6040993,7.8660998,3.6919999,0.0711473,0.9944,26.0293007,Safe
2023-07-14 20:30:56,34.6226006,7.9236002,3.8180001,0.0728493,1.0848,26.0112991,Safe
2023-07-14 20:00:56,34.5493011,7.8452001,4.3319998,0.0731054,0.9944,26.1537991,Safe
2023-07-14 19:30:57,34.5938988,7.8513999,4.5120001,0.0607426,0.9944,26.0890999,Safe
2023-07-14 19:00:56,34.5646019,7.8540001,4.283,0.0709973,0.9944,26.0874996,Safe
2023-07-14 18:30:56,34.6147995,7.8539,4.3649998,0.0747361,1.2656001,26.1779003,Safe
2023-07-14 18:00:56,34.6195984,7.8673,3.744,0.0724909,1.2656001,26.0489006,Safe
2023-07-14 17:30:56,34.6278992,7.8568001,3.6489999,0.0751235,0.9944,26.1672001,Safe
2023-07-14 17:00:56,34.6447983,7.8656001,3.293,0.0728284,0.9944,26.0429001,Safe
2023-07-14 16:30:56,34.6246986,7.8723998,2.8729999,0.075507,1.0848,26.2553997,Safe
2023-07-14 16:00:56,34.5311012,7.8723001,2.8269999,0.0751731,0.9944,25.9535007,Safe
2023-07-14 15:30:56,34.5209999,7.8744998,2.5880001,0.0683086,0.9944,26.1616993,Safe
2023-07-14 15:00:56,34.4892006,7.8622999,2.168,0.0754574,0.904,26.4587994,Safe
2023-07-14 14:30:56,34.4996986,7.8722,1.9630001,0.0731822,0.9944,27.0573006,Safe
2023-07-14 14:00:56,34.5157013,7.8716998,2.8770001,0.0741812,0.452,27.4346008,Safe
2023-07-14 13:30:56,34.4664001,7.8747001,1.617,0.0756462,0.5424,27.4363003,Safe
2023-07-14 13:00:56,34.4864006,7.8773999,2.2650001,0.0720841,1.7176001,27.4773998,Safe
2023-07-14 12:30:56,34.5163002,7.8768001,2.039,0.0729517,2.1696,27.4706001,Safe
2023-07-14 12:00:56,34.5708008,7.8757,1.65,0.0721676,2.4408002,27.3841,Safe
2023-07-14 11:30:56,34.5561981,7.8755999,1.8660001,0.0697302,2.4408002,27.2486,Safe
2023-07-14 11:00:56,34.5682983,7.8875999,1.743,0.0712107,2.6216002,27.1991997,Safe
2023-07-14 10:30:56,34.5550995,7.8877001,1.749,0.0714812,2.8024001,27.2161007,Safe
2023-07-14 10:00:56,34.580101,7.8877001,1.612,0.067455,2.6216002,27.2777004,Safe
2023-07-14 09:30:56,34.5727997,7.8827,1.801,0.068685,2.8024001,27.2691002,Safe
2023-07-14 09:00:56,34.5788994,7.8871999,1.9579999,0.0709859,2.9832001,27.3376999,Safe
2023-07-14 08:30:56,34.5474014,7.8895998,1.944,0.0735603,2.8024001,27.3470993,Safe
2023-07-14 08:00:56,34.5635986,7.8958998,2.1689999,0.0734165,2.8024001,27.5212002,Safe
2023-07-14 07:30:56,34.5867996,7.8997998,2.4230001,0.073884,2.9832001,27.5123005,Safe
2023-07-14 06:30:56,34.5593987,7.9018002,2.483,0.074571,2.8928001,27.5883999,Safe
2023-07-14 06:00:56,34.4972992,7.9087,2.296,0.0777123,3.0736001,27.4521999,Safe
2023-07-14 05:30:56,34.5556984,7.9253001,1.584,0.0773827,2.9832001,27.3141003,Safe
2023-07-14 05:00:56,34.5662994,7.9327998,1.76,0.078467,2.8928001,26.7852001,Safe
2023-07-14 04:30:56,34.5178986,7.9398999,1.88,0.0781011,3.0736001,25.4999008,Safe
2023-07-14 04:00:56,34.5297012,7.9384999,2.1140001,0.0791572,3.0736001,25.5918999,Safe
2023-07-14 03:30:56,34.5105019,7.9812999,2.717,0.0792686,2.5312002,25.4890003,Safe
2023-07-14 03:00:56,34.3830986,7.9617,3.0899999,0.0740736,2.3504,25.4113007,Safe
2023-07-14 02:30:56,34.5032997,7.9629002,3.266,0.0760507,2.3504,25.4631004,Safe
2023-07-14 02:00:56,34.5806007,7.9471002,3.415,0.0786865,2.3504,25.7780991,Safe
2023-07-14 01:30:56,34.5821991,8.0480003,3.8529999,0.0767297,2.26,25.6439991,Safe
2023-07-14 01:00:56,34.5780983,8.0040998,3.582,0.079232,2.0792,25.6700993,Safe
2023-07-14 00:30:56,34.5736008,8.0296001,3.171,0.0784931,2.0792,25.5662994,Safe
2023-07-14 00:00:56,34.5728989,8.0613003,2.335,0.075014,2.0792,25.7005005,Safe
2023-07-13 23:30:56,34.5615005,8.0066996,1.712,0.077691,1.9888,25.2119007,Safe
2023-07-13 23:00:56,34.5541,7.9861999,2.2590001,0.0764395,2.1696,25.344101,Safe
2023-07-13 22:30:56,34.5587006,7.9966002,2.122,0.0745594,2.0792,25.2085991,Safe
2023-07-13 22:00:56,34.5635986,7.9941001,2.184,0.0791229,1.8984001,25.4740009,Safe
2023-07-13 21:30:56,34.5623016,8.0215998,2.471,0.0745011,0.6328,25.5100002,Safe
2023-07-13 21:00:56,34.5411987,8.0243998,2.506,0.0730421,0.6328,25.4053001,Safe
2023-07-13 20:30:56,34.5507011,8.0368996,2.3050001,0.076992,1.5368,25.4267998,Safe
2023-07-13 20:00:56,34.5601997,8.0172005,2.3729999,0.0725712,1.6272,25.5641003,Safe
2023-07-13 19:30:56,34.5206985,8.0032997,2.8929999,0.0732009,0.6328,25.3435001,Safe
2023-07-13 19:00:56,34.5396996,8.0455999,2.905,0.0726439,0.8136,25.4888992,Safe
2023-07-13 18:30:56,34.6369019,8.0124998,2.4760001,0.0707323,0.7232,25.5247993,Safe
2023-07-13 17:30:56,34.4874992,8.0045996,2.365,0.0715266,0.5424,25.5618,Safe
2023-07-13 17:00:56,34.4888992,7.9963999,1.512,0.073292,0.452,25.6488991,Safe
2023-07-13 16:30:56,34.5158005,7.9980001,1.744,0.074765,0.5424,25.6949997,Safe
2023-07-13 16:00:56,34.5045013,7.9099998,2.076,0.0723866,0.5424,25.7205009,Safe
2023-07-13 15:30:56,34.4939003,8.0038996,2.154,0.0722788,0.7232,26.1735001,Safe
2023-07-13 15:00:56,34.5746002,7.9347,2.2409999,0.0717863,0.8136,26.177,Safe
2023-07-13 14:30:56,34.5724983,7.9541998,2.322,0.0724291,0.6328,26.1172009,Safe
2023-07-13 14:00:56,34.5628014,7.9046998,2.4979999,0.0716713,0.7232,25.8703995,Safe
2023-07-13 13:30:56,34.5844002,7.9554,2.678,0.0702729,0.8136,26.3278008,Safe
2023-07-13 13:00:56,34.5770988,7.908,2.441,0.0718516,0.7232,25.6931,Safe
2023-07-13 12:30:56,34.5047989,7.8757,2.358,0.0713766,0.6328,26.0617008,Safe
2023-07-13 12:00:56,34.5693016,7.8660998,2.7820001,0.072846,0.8136,25.7765007,Safe
2023-07-13 11:30:56,34.5262985,7.8737998,1.609,0.0738978,0.7232,25.7465992,Safe
2023-07-13 11:00:56,34.5592003,7.8952999,1.591,0.0734386,0.904,25.7779007,Safe
2023-07-13 10:30:56,34.5796013,7.9120998,2.122,0.0719243,0.7232,26.2364006,Safe
2023-07-13 10:00:56,34.5940018,7.8627,2.03,0.073607,0.7232,26.3391991,Safe
2023-07-13 09:30:56,34.6006012,7.8512998,2.086,0.0728451,0.9944,26.4629002,Safe
2023-07-13 09:00:56,34.601799,7.8446002,2.0510001,0.0746021,0.8136,26.3054008,Safe
2023-07-13 08:30:56,34.6064987,7.8778,2.3010001,0.0755408,0.9944,24.8511009,Safe
2023-07-13 08:00:56,34.5997009,7.8537998,2.3529999,0.0720163,0.7232,24.844101,Safe
2023-07-13 07:30:56,34.5948982,7.8372002,2.7920001,0.0725415,0.6328,24.9927006,Safe
2023-07-13 07:00:56,34.5630989,7.8512001,3.02,0.0712997,0.6328,24.9806995,Safe
2023-07-13 06:30:56,34.5679016,7.8376999,2.6140001,0.075089,0.7232,25.5538998,Safe
2023-07-13 06:00:56,34.5895004,7.9225001,2.7520001,0.0764971,0.7232,25.1935997,Safe
2023-07-13 05:00:56,34.6152,7.836,2.5999999,0.0767501,0.6328,25.7481995,Safe
2023-07-13 04:30:56,34.6162987,7.8407001,2.628,0.0757231,0.8136,24.9064999,Safe
2023-07-13 04:00:56,34.6077995,7.8417001,1.851,0.0767884,0.8136,25.5562,Safe
2023-07-13 03:30:56,34.6040001,7.8476,1.656,0.0753228,0.7232,24.7978001,Safe
2023-07-13 03:00:56,34.6193008,7.8558998,1.751,0.0761457,0.6328,25.0144997,Safe
2023-07-13 02:30:56,34.5847015,7.8634,2.599,0.0755893,0.8136,24.9113007,Safe
2023-07-13 02:00:56,34.5900993,7.8866,2.7060001,0.0728749,0.7232,24.8563995,Safe
2023-07-13 01:30:56,34.5749016,7.8895001,3.645,0.0743698,0.6328,25.2693996,Safe
2023-07-13 01:00:56,34.5920982,7.8804998,2.9909999,0.0747071,0.7232,25.0352993,Safe
2023-07-13 00:30:57,34.5889015,7.8783002,2.2950001,0.0733572,0.6328,25.2651005,Safe
2023-07-13 00:00:56,34.5537987,7.8692999,2.938,0.0760422,1.0848,25.1861,Safe
2023-07-12 23:30:56,34.5780983,7.8736,2.848,0.0739418,0.9944,25.2847004,Safe
2023-07-12 23:00:56,34.585701,7.9092002,3.96,0.0711405,0.904,25.5020008,Safe
2023-07-12 22:30:56,34.5588989,7.9342999,3.6270001,0.0718993,0.904,25.5806999,Safe
2023-07-12 22:00:56,34.5233002,7.882,2.4679999,0.0641522,0.904,25.7162991,Safe
2023-07-12 21:30:56,34.5421982,7.8895998,3.5569999,0.0691435,1.0848,25.5891991,Safe
2023-07-12 21:00:56,34.479599,7.8862,3.3970001,0.0719509,0.904,25.6413002,Safe
2023-07-12 20:30:56,34.6007996,7.8994999,2.5639999,0.0711987,0.8136,25.6457005,Safe
2023-07-12 20:00:56,34.5480003,7.9074001,2.948,0.0707671,0.7232,26.3391991,Safe
2023-07-12 19:30:56,34.577301,7.9250002,3.6240001,0.0677877,0.7232,26.5438004,Safe
2023-07-12 19:00:56,34.5415001,7.9162998,3.609,0.0654128,0.7232,25.9150009,Safe
2023-07-12 18:30:56,34.5876007,7.9211001,3.559,0.0665859,0.5424,26.3075008,Safe
2023-07-12 18:00:56,34.614399,7.9404001,3.7869999,0.0674721,0.8136,25.7507992,Safe
2023-07-12 17:30:56,34.4338989,7.9432001,3.7119999,0.0661042,0.8136,25.9676991,Safe
2023-07-12 17:00:56,34.5670013,7.9499998,3.902,0.062968,0.5424,25.0314007,Safe
2023-07-12 16:30:56,34.5814018,7.9601002,3.6359999,0.0654977,0.8136,25.0146999,Safe
2023-07-12 16:00:56,34.594101,7.9720998,3.651,0.0684743,0.3616,24.9237995,Safe
2023-07-12 15:30:56,34.5979996,7.9954,3.891,0.0684743,0.6328,24.8299999,Safe
2023-07-12 15:00:56,34.5960007,7.9404001,3.5339999,0.0686324,0.6328,25.4733009,Safe
2023-07-12 14:30:56,34.6245995,7.9091001,3.747,0.0679194,2.3504,24.7584,Safe
2023-07-12 14:00:56,34.6478996,7.9021001,3.589,0.0678374,0.8136,24.7215004,Safe
2023-07-12 13:30:56,34.6581993,7.9067001,3.793,0.06677,0.6328,24.9102001,Safe
2023-07-12 13:00:56,34.6791,7.8985,3.188,0.0689239,0.7232,24.9521008,Safe
2023-07-12 12:30:56,34.6879005,7.9039001,2.381,0.0684798,0.904,24.9274006,Safe
2023-07-12 12:00:56,34.6730003,7.9099998,2.4849999,0.0650084,0.904,24.9993992,Safe
